,0
39890,18989158
39891,18988716
39892,18987981
39893,18986597
39894,18986529
39895,18986302
39896,18985838
39897,18985314
39898,18984941
39899,18984776
39900,18984489
39901,18983668
39902,18982756
39903,18982734
39904,18982012
39905,18982009
39906,18982008
39907,18981425
39908,18980100
39909,18979280
39910,18977759
39911,18977455
39912,18977112
39913,18976879
39914,18976677
39915,18974664
39916,18974243
39917,18973661
39918,18972748
39919,18972440
39920,18972243
39921,18971922
39922,18971370
39923,18971352
39924,18971351
39925,18971329
39926,18971213
39927,18971125
39928,18959602
39929,18959560
39930,18959549
39931,18957957
39932,18957797
39933,18957541
39934,18956298
39935,18955080
39936,18954918
39937,18954584
39938,18954582
39939,18954581
39940,18954574
39941,18954573
39942,18954466
39943,18954248
39944,18954247
39945,18953618
39946,18953464
39947,18953458
39948,18953070
39949,18952837
39950,18952312
39951,18952197
39952,18951458
39953,18951445
39954,18950853
39955,18950628
39956,18950537
39957,18949765
39958,18949681
39959,18949679
39960,18949593
39961,18949383
39962,18949244
39963,18948970
39964,18948968
39965,18948962
39966,18948393
39967,18947975
39968,18947753
39969,18947637
39970,18946917
39971,18946208
39972,18946183
39973,18945945
39974,18945923
39975,18941798
39976,18940847
39977,18940398
39978,18940393
39979,18940388
39980,18940385
39981,18940213
39982,18940212
39983,18806714
39984,18938135
39985,18937902
39986,18937901
39987,18937896
39988,18936731
39989,18936649
39990,18936225
39991,18936224
39992,18936207
39993,18936083
39994,18931965
39995,18931884
39996,18931681
39997,18930850
39998,18930725
39999,18930691
40000,18930231
40001,18929608
40002,18929539
40003,18928907
40004,18928829
40005,18928822
40006,18928821
40007,18928688
40008,18928562
40009,18928153
40010,18928013
40011,18927611
40012,18927555
40013,18927551
40014,18927072
40015,18926905
40016,18926687
40017,18926129
40018,18925303
40019,18924577
40020,18924539
40021,18924537
40022,18924536
40023,18923571
40024,18923570
40025,18923569
40026,18923559
40027,18923062
40028,18922966
40029,18922508
40030,18855636
40031,18855266
40032,18855258
40033,18855190
40034,18855085
40035,18854816
40036,18854371
40037,18854358
40038,18853969
40039,18852934
40040,18852923
40041,18852729
40042,18852641
40043,18852570
40044,18852333
40045,18852044
40046,18851991
40047,18850268
40048,18850230
40049,18850214
40050,18850201
40051,18850146
40052,18849551
40053,18848326
40054,18847516
40055,18847513
40056,18846899
40057,18846781
40058,18846048
40059,18846044
40060,18845966
40061,18845707
40062,18845643
40063,18845634
40064,18845529
40065,18845197
40066,18845021
40067,18843609
40068,18842805
40069,18842804
40070,18842783
40071,18842778
40072,18842775
40073,18842774
40074,18842551
40075,18842344
40076,18842159
40077,18829829
40078,18841429
40079,18840816
40080,18840786
40081,18840765
40082,18840502
40083,18840030
40084,18839807
40085,18839806
40086,18839690
40087,18839052
40088,18838754
40089,18838526
40090,18838380
40091,18837744
40092,18837737
40093,18837696
40094,18837183
40095,18836892
40096,18836821
40097,18836333
40098,18836239
40099,18835954
40100,18835944
40101,18835938
40102,18835937
40103,18834717
40104,18834618
40105,18833988
40106,18833213
40107,18833212
40108,18832746
40109,18830780
40110,18830413
40111,18830087
40112,18829989
40113,18829779
40114,18829520
40115,18829281
40116,18828625
40117,18828211
40118,18827582
40119,18827579
40120,18827422
40121,18827021
40122,18826993
40123,18826492
40124,18826456
40125,18826453
40126,18825612
40127,18825156
40128,18824818
40129,18823672
40130,18823526
40131,18670708
40132,18670707
40133,18670705
40134,18670698
40135,22974454
40136,19999222
40137,18821617
40138,18821186
40139,18820852
40140,18820811
40141,18820807
40142,18820806
40143,18820651
40144,18819946
40145,18818420
40146,18818416
40147,18818299
40148,18818297
40149,18818175
40150,18818156
40151,18817620
40152,18815849
40153,18815239
40154,18815216
40155,18815209
40156,18815063
40157,18814765
40158,18814648
40159,18813493
40160,18810296
40161,18809623
40162,18809429
40163,18809385
40164,18808613
40165,18807107
40166,18806611
40167,18806469
40168,18806467
40169,18806465
40170,18806464
40171,18806461
40172,18806227
40173,18806093
40174,18806092
40175,18806081
40176,18804985
40177,18804014
40178,18803943
40179,18803434
40180,18803274
40181,18802433
40182,18801905
40183,18801899
40184,18801764
40185,18799969
40186,18799960
40187,18797507
40188,18797130
40189,18796545
40190,18796495
40191,18719599
40192,18794895
40193,18794894
40194,18794597
40195,18794388
40196,18794009
40197,18793167
40198,18793164
40199,18792885
40200,18791977
40201,18791924
40202,18789165
40203,18788513
40204,18788412
40205,18788408
40206,18787601
40207,18787524
40208,18787467
40209,18787173
40210,18787058
40211,18786482
40212,18786023
40213,18785105
40214,18783891
40215,18783622
40216,18782881
40217,18782869
40218,18782868
40219,18782704
40220,18782455
40221,18782218
40222,18781959
40223,18781141
40224,18781083
40225,18780965
40226,18780776
40227,18780768
40228,18780599
40229,18779862
40230,18779823
40231,18779779
40232,18779759
40233,18779298
40234,18779296
40235,18779291
40236,18779283
40237,18778878
40238,18778590
40239,18778534
40240,18778314
40241,18777990
40242,18777988
40243,18777776
40244,18777619
40245,18777517
40246,18775214
40247,18775102
40248,18774897
40249,18774895
40250,18773755
40251,18773604
40252,18773579
40253,18773289
40254,18772863
40255,18772497
40256,18772483
40257,18772365
40258,18772235
40259,18772230
40260,18771254
40261,18769803
40262,18769801
40263,18769797
40264,18769702
40265,18769693
40266,18769212
40267,18768770
40268,18768517
40269,18768305
40270,18768096
40271,18767300
40272,18765874
40273,18765514
40274,18765500
40275,18765456
40276,18765262
40277,18765116
40278,18764946
40279,18764886
40280,18764885
40281,18764803
40282,18764704
40283,18763549
40284,18673004
40285,18763007
40286,18762804
40287,18762613
40288,18762021
40289,18761640
40290,18761356
40291,18761331
40292,18761296
40293,18760738
40294,18759982
40295,18759957
40296,18759956
40297,18758805
40298,18758745
40299,18756641
40300,24351773
40301,22063166
40302,21318061
40303,19885278
40304,18756263
40305,18755740
40306,18755573
40307,18755326
40308,18755322
40309,18755316
40310,18755315
40311,18755314
40312,18755306
40313,18755169
40314,18755168
40315,18754811
40316,18754772
40317,18753805
40318,18753728
40319,18753397
40320,18753396
40321,18752695
40322,18752682
40323,18752667
40324,18752650
40325,18752564
40326,18752474
40327,18752470
40328,18752364
40329,18752109
40330,18751762
40331,18751455
40332,18751447
40333,18728534
40334,18728225
40335,18727927
40336,18726866
40337,18725895
40338,18725894
40339,18725893
40340,18725891
40341,18725890
40342,18724972
40343,18724545
40344,18724527
40345,18723371
40346,18723001
40347,18722787
40348,18722777
40349,18721800
40350,18721401
40351,18721400
40352,18721231
40353,18720274
40354,18719969
40355,18719792
40356,18719744
40357,18719680
40358,18719679
40359,18719678
40360,18719674
40361,18719672
40362,18719669
40363,18719668
40364,18719666
40365,18719654
40366,18719652
40367,18719647
40368,18719642
40369,18719640
40370,18719633
40371,18719631
40372,18719630
40373,18719127
40374,18719022
40375,18719006
40376,18718999
40377,18718846
40378,18718844
40379,18718531
40380,18717206
40381,18460443
40382,18460440
40383,18460437
40384,18716174
40385,18716169
40386,18716160
40387,18716045
40388,18715963
40389,18715520
40390,18715517
40391,18715135
40392,18713820
40393,18713488
40394,18713268
40395,18712452
40396,18712346
40397,18711787
40398,18711768
40399,18711698
40400,18711387
40401,18710433
40402,18710364
40403,18710333
40404,18710061
40405,18709638
40406,18709149
40407,18705701
40408,18704719
40409,18704499
40410,18703413
40411,18702908
40412,18702843
40413,18702840
40414,18702467
40415,18702332
40416,18701993
40417,18701879
40418,18701236
40419,18701184
40420,18701146
40421,18700873
40422,18700051
40423,18700050
40424,18700035
40425,18698315
40426,18697913
40427,18697886
40428,18697860
40429,18675616
40430,18697204
40431,18696275
40432,18696105
40433,18695644
40434,18694791
40435,18694479
40436,18694396
40437,18692303
40438,18692201
40439,18690356
40440,18689693
40441,18689561
40442,18689560
40443,18689550
40444,18689491
40445,18689374
40446,18689367
40447,18689363
40448,18689360
40449,18688989
40450,18687784
40451,18687777
40452,18687304
40453,18687279
40454,18687040
40455,18686099
40456,18685459
40457,18685452
40458,18684601
40459,18684338
40460,18684334
40461,18684133
40462,18683021
40463,18683014
40464,18682832
40465,18682533
40466,18682266
40467,18680774
40468,18680224
40469,18679560
40470,18679554
40471,18679412
40472,18679411
40473,18679408
40474,18679010
40475,18678870
40476,18678790
40477,18678612
40478,18678167
40479,18678115
40480,18677921
40481,18677880
40482,18677584
40483,18677409
40484,18676419
40485,18674841
40486,18674790
40487,18674478
40488,18673306
40489,18673303
40490,18673202
40491,18673184
40492,18672971
40493,18672625
40494,18671981
40495,18671892
40496,18670185
40497,18669627
40498,18669592
40499,18667418
40500,18667088
40501,18667017
40502,22504637
40503,21291741
40504,18665183
40505,18665123
40506,18664884
40507,18664294
40508,18663576
40509,18663068
40510,18662489
40511,18662387
40512,18662350
40513,18661297
40514,18660938
40515,18660816
40516,18658050
40517,18657800
40518,18657581
40519,18656998
40520,18656579
40521,18656573
40522,18656569
40523,18655817
40524,18655536
40525,18655528
40526,18655237
40527,18655007
40528,18654910
40529,18654663
40530,18654644
40531,18652862
40532,18652755
40533,18649628
40534,18649082
40535,18649065
40536,18648123
40537,18647987
40538,18647667
40539,18647567
40540,18647430
40541,18647427
40542,18647426
40543,18647242
40544,18647212
40545,18646093
40546,18646016
40547,18645710
40548,18645340
40549,18644789
40550,18642516
40551,18641923
40552,18641724
40553,18641278
40554,18641048
40555,18640755
40556,18640434
40557,18640384
40558,18640006
40559,18638513
40560,18638047
40561,18637573
40562,18635655
40563,18635428
40564,18635234
40565,18634399
40566,18633761
40567,18633419
40568,18633187
40569,18633173
40570,18633149
40571,18633097
40572,18633081
40573,18631441
40574,18628339
40575,18627777
40576,18627500
40577,18540787
40578,18626751
40579,18626486
40580,18626484
40581,18626204
40582,18626197
40583,18626195
40584,18625143
40585,18622896
40586,18622496
40587,18622204
40588,18622011
40589,18620467
40590,18619512
40591,18619504
40592,18619186
40593,18618016
40594,18617734
40595,18617627
40596,18617303
40597,18617080
40598,18616850
40599,18615901
40600,18615394
40601,18615231
40602,18614732
40603,18614725
40604,18614690
40605,18614261
40606,18612464
40607,18608637
40608,18608623
40609,18608543
40610,18608522
40611,18608124
40612,18607830
40613,18607816
40614,18607380
40615,18607378
40616,18607243
40617,18607042
40618,18606462
40619,18606338
40620,18605315
40621,18605309
40622,18605245
40623,18604921
40624,18604326
40625,18604243
40626,18603810
40627,18603218
40628,18602818
40629,18602813
40630,18602810
40631,18602635
40632,18602429
40633,18600014
40634,18599593
40635,18599449
40636,18599275
40637,18598761
40638,18598166
40639,18597603
40640,18597068
40641,18596944
40642,18596860
40643,18596193
40644,18596107
40645,18596007
40646,18595933
40647,18594791
40648,18594418
40649,18594064
40650,18593800
40651,18593304
40652,18592286
40653,18591785
40654,18591439
40655,18591389
40656,18590347
40657,18514622
40658,18589571
40659,18589036
40660,18589032
40661,18589031
40662,18589027
40663,18588706
40664,18588662
40665,18587718
40666,18587639
40667,18586908
40668,18586642
40669,18586641
40670,18586639
40671,18585990
40672,24351728
40673,24351726
40674,20071830
40675,20021377
40676,18584490
40677,18584488
40678,18584480
40679,18584262
40680,18584041
40681,18584035
40682,18583464
40683,18581832
40684,18519839
40685,18519838
40686,18581193
40687,18581090
40688,18580399
40689,18579922
40690,18579754
40691,18579666
40692,18579573
40693,18579324
40694,18579048
40695,18578692
40696,18578677
40697,18577745
40698,18577694
40699,18577393
40700,18577343
40701,18575942
40702,18575401
40703,18574849
40704,18574054
40705,18573875
40706,18573643
40707,18573641
40708,18573221
40709,18503731
40710,18572014
40711,18571153
40712,18570692
40713,18570597
40714,18569001
40715,18568470
40716,18568379
40717,18568142
40718,18567835
40719,18567275
40720,18566592
40721,18565832
40722,18564454
40723,18563836
40724,18563318
40725,18562700
40726,18561758
40727,18561508
40728,18561474
40729,18560947
40730,18560803
40731,18560692
40732,18560691
40733,18560370
40734,18560368
40735,18559852
40736,18559658
40737,18559657
40738,18557567
40739,18557451
40740,18556965
40741,18556875
40742,18556075
40743,18555854
40744,18555853
40745,18555839
40746,18555054
40747,18554574
40748,18553029
40749,18552363
40750,18551897
40751,18551709
40752,18551122
40753,18551121
40754,18551109
40755,18551108
40756,18550964
40757,18550871
40758,18550724
40759,18550200
40760,18549998
40761,18549997
40762,18549992
40763,18549888
40764,18375242
40765,18547795
40766,18547786
40767,18547378
40768,18544975
40769,18544971
40770,18544898
40771,18544571
40772,18543724
40773,18543523
40774,18543423
40775,18543119
40776,18543084
40777,18542846
40778,18542083
40779,18542007
40780,18541738
40781,18541585
40782,18541581
40783,18541555
40784,18541552
40785,18541527
40786,18541272
40787,18541129
40788,18540326
40789,18540320
40790,18540249
40791,18539769
40792,18538063
40793,18537058
40794,18535546
40795,18535545
40796,18535542
40797,18535167
40798,18535122
40799,18535105
40800,18534714
40801,18533931
40802,18533071
40803,18532950
40804,18528862
40805,18528796
40806,18525013
40807,18524870
40808,18524776
40809,18524321
40810,18524318
40811,18524175
40812,18523126
40813,18523032
40814,18523027
40815,18522808
40816,18522739
40817,18522622
40818,18521700
40819,18520903
40820,18520106
40821,18519471
40822,18519465
40823,18519266
40824,18519104
40825,18517106
40826,18517033
40827,18516564
40828,18515334
40829,18515302
40830,18515295
40831,18514507
40832,18514237
40833,18513463
40834,18512321
40835,21291736
40836,21291734
40837,21291732
40838,18511146
40839,18510803
40840,18510800
40841,18510739
40842,18510511
40843,18510283
40844,18509959
40845,18509688
40846,18509057
40847,18508097
40848,18507880
40849,18507267
40850,18506342
40851,18506270
40852,18506083
40853,18505833
40854,18504546
40855,18504447
40856,18504445
40857,18504443
40858,18504322
40859,18503767
40860,18503726
40861,18503504
40862,18358260
40863,18358259
40864,18358256
40865,18358255
40866,18358252
40867,18358250
40868,18358249
40869,18317444
40870,18296376
40871,18296374
40872,18296368
40873,18296364
40874,18296336
40875,18296329
40876,18296317
40877,18296315
40878,18296307
40879,18296297
40880,18296292
40881,18503219
40882,18502597
40883,18502239
40884,18502238
40885,18502237
40886,18502234
40887,18502233
40888,18502225
40889,18502223
40890,18501708
