,IdList
2104,30007918
2105,30007703
2106,30007649
2107,30006938
2108,30006585
2109,30006583
2110,30006582
2111,30006580
2112,30006351
2113,30006340
2114,30006298
2115,30005920
2116,30005919
2117,30005820
2118,30005577
2119,30004270
2120,30004267
2121,30003901
2122,30003071
2123,30003014
2124,30002765
2125,30002694
2126,30002634
2127,30002491
2128,30002327
2129,30002323
2130,30002304
2131,30002012
2132,30001663
2133,30001482
2134,29999408
2135,29999284
2136,29998554
2137,29998543
2138,29998334
2139,29998330
2140,29998329
2141,29997677
2142,29996817
2143,29996814
2144,29996812
2145,29996489
2146,29996143
2147,29996135
2148,29995949
2149,29995826
2150,29995631
2151,29994976
2152,29994975
2153,29993319
2154,29993072
2155,29992834
2156,29992624
2157,29991958
2158,29991726
2159,29991652
2160,29991375
2161,29990585
2162,29990551
2163,29990544
2164,29990534
2165,29990370
2166,29989497
2167,29989028
2168,29988851
2169,29988703
2170,29988461
2171,29988127
2172,29987943
2173,29987773
2174,29987772
2175,29987474
2176,29987000
2177,29986721
2178,29986712
2179,29986479
2180,29986458
2181,29986412
2182,29986398
2183,29986312
2184,29986310
2185,29986309
2186,29984733
2187,29984681
2188,29984576
2189,29984330
2190,29983933
2191,29983612
2192,29983438
2193,29983415
2194,29982763
2195,29982602
2196,29982536
2197,29981843
2198,29981361
2199,29981100
2200,29981086
2201,29980762
2202,29980603
2203,29980597
2204,29979919
2205,29979820
2206,29979761
2207,29979735
2208,29979672
2209,29978874
2210,29978570
2211,29978352
2212,29977235
2213,29976910
2214,29976872
2215,29976415
2216,29976116
2217,29975955
2218,29975712
2219,29975550
2220,29975015
2221,29974953
2222,29974787
2223,29974766
2224,29974764
2225,29974116
2226,29973869
2227,29973570
2228,29973565
2229,29973474
2230,29973352
2231,29973211
2232,29973039
2233,29972800
2234,29972790
2235,29972403
2236,29972395
2237,29972240
2238,29971772
2239,29971762
2240,29971559
2241,29971406
2242,29971000
2243,29970834
2244,29970797
2245,29970571
2246,29970112
2247,29969876
2248,29969456
2249,29969093
2250,29968774
2251,29968353
2252,29967759
2253,29967467
2254,29967158
2255,29967051
2256,29966982
2257,29966981
2258,29966735
2259,29966315
2260,29966236
2261,29965978
2262,29963919
2263,29962434
2264,29962216
2265,29962209
2266,29962095
2267,29961765
2268,29961406
2269,29961179
2270,29960869
2271,29960159
2272,29960114
2273,29958960
2274,29958910
2275,29958802
2276,29958397
2277,29958395
2278,29958390
2279,29958384
2280,29958142
2281,29958046
2282,29957877
2283,29957829
2284,29957508
2285,29957125
2286,29956549
2287,29956494
2288,29956212
2289,29956202
2290,29955728
2291,29955687
2292,29955639
2293,29955224
2294,29955167
2295,29954449
2296,29954158
2297,29954097
2298,29954059
2299,29953740
2300,29953638
2301,29953483
2302,29953017
2303,29952094
2304,29951593
2305,29951553
2306,29951219
2307,29951108
2308,29951086
2309,29950343
2310,29950143
2311,29949410
2312,29949162
2313,29948931
2314,29948220
2315,29947924
2316,29947652
2317,29947157
2318,29946482
2319,29946297
2320,29946116
2321,29945891
2322,29945853
2323,29945036
2324,29944994
2325,29944391
2326,29944154
2327,29944010
2328,29943829
2329,29943773
2330,29943551
2331,29943479
2332,29942311
2333,29942245
2334,29941818
2335,29941811
2336,29940426
2337,29938903
2338,29938884
2339,29938238
2340,29937895
2341,29937486
2342,29937376
2343,29937291
2344,29937055
2345,29937006
2346,29936927
2347,29936463
2348,29935943
2349,29935921
2350,29935530
2351,29935250
2352,29935237
2353,29935107
2354,29934949
2355,29934379
2356,29934059
2357,29933550
2358,29933211
2359,29932503
2360,29932373
2361,29932129
2362,29932007
2363,29931981
2364,29931911
2365,29931804
2366,29931447
2367,29930313
2368,29929858
2369,29928939
2370,29927816
2371,29927319
2372,29926667
2373,29926665
2374,29926597
2375,29926348
2376,29925809
2377,29925775
2378,29925774
2379,29925765
2380,29925501
2381,29925496
2382,29925443
2383,29925393
2384,29925337
2385,29925242
2386,29924722
2387,29924703
2388,29924330
2389,29924275
2390,29924135
2391,29923538
2392,29923305
2393,29923295
2394,29923193
2395,29923153
2396,29923117
2397,29922445
2398,29922174
2399,29921800
2400,29921567
2401,29920783
2402,29920496
2403,29920332
2404,29920218
2405,29917218
2406,29916153
2407,29916025
2408,29915972
2409,29915639
2410,29915037
2411,29914985
2412,29914872
2413,29914852
2414,29914626
2415,29914624
2416,29914151
2417,29914094
2418,29913463
2419,29913455
2420,29913228
2421,29912978
2422,29911994
2423,29910467
2424,29909512
2425,29909249
2426,29909009
2427,29907965
2428,29907930
2429,29907811
2430,29907703
2431,29907450
2432,29907153
2433,29907146
2434,29906484
2435,29905772
2436,29905543
2437,29904634
2438,29904568
2439,29904393
2440,29903737
2441,29903274
2442,29903237
2443,29903198
2444,29903193
2445,29902734
2446,29902503
2447,29902436
2448,29902214
2449,29901700
2450,29901486
2451,29900680
2452,29900537
2453,29899524
2454,29899496
2455,29899272
2456,29898885
2457,29898883
2458,29898880
2459,29898626
2460,29898610
2461,29897609
2462,29897474
2463,29897462
2464,29897431
2465,29897085
2466,29896938
2467,29896801
2468,29896624
2469,29896621
2470,29896158
2471,29895717
2472,29895283
2473,29895265
2474,29895146
2475,29893815
2476,29893447
2477,29893188
2478,29893164
2479,29892993
2480,29892950
2481,29892820
2482,29892570
2483,29892281
2484,29892039
2485,29891850
2486,29891778
2487,29891721
2488,29891687
2489,29890336
2490,29890171
2491,29890093
2492,29890051
2493,29889835
2494,29889580
2495,29889190
2496,29888581
2497,29888435
2498,29886502
2499,29886193
2500,29886190
2501,29886156
2502,29885107
2503,29884823
2504,29883639
2505,29883378
2506,29882838
2507,29882811
2508,29882708
2509,29882289
2510,29882092
2511,29881303
2512,29880531
2513,29880038
2514,29879450
2515,29879115
2516,29878058
2517,29877711
2518,29877157
2519,29877150
2520,29877090
2521,29876653
2522,29875667
2523,29874843
2524,29874712
2525,29874587
2526,29873682
2527,29873587
2528,29872744
2529,29872021
2530,29871859
2531,29871706
2532,29870675
2533,29868377
2534,29868375
2535,29868357
2536,29868243
2537,29867803
2538,29867212
2539,29866659
2540,29866655
2541,29866650
2542,29866605
2543,29866129
2544,29865281
2545,29865208
2546,29865179
2547,29864244
2548,29863165
2549,29862141
2550,29861768
2551,29861638
2552,29861145
2553,29860978
2554,29860809
2555,29860743
2556,29860418
2557,29860335
2558,29860242
2559,29860102
2560,29859856
2561,29859472
2562,29859467
2563,29859275
2564,29859056
2565,29858412
2566,29858265
2567,29857537
2568,29857497
2569,29856931
2570,29856727
2571,29856114
2572,29855750
2573,29855729
2574,29855643
2575,29855540
2576,29854769
2577,29854432
2578,29853957
2579,29853949
2580,29853224
2581,29852904
2582,29852389
2583,29852170
2584,29852166
2585,29852127
2586,29852052
2587,29851543
2588,29851507
2589,29851417
2590,29851251
2591,29851217
2592,29849911
2593,29849871
2594,29849552
2595,29848971
2596,29848963
2597,29848610
2598,29848222
2599,29848194
2600,29847637
2601,29847581
2602,29847161
2603,29846411
2604,29845904
2605,29845798
2606,29845147
2607,29844801
2608,29844386
2609,29844283
2610,29844188
2611,29844102
2612,29843935
2613,29843731
2614,29843440
2615,29843396
2616,29842854
2617,29812987
2618,29812970
2619,29808812
2620,29808786
2621,29808765
2622,29808043
2623,29807715
2624,29807535
2625,29807099
2626,29805802
2627,29803670
2628,29803631
2629,29803300
2630,29802941
2631,29802412
2632,29802399
2633,29802129
2634,29801968
2635,29800810
2636,29800293
2637,29800288
2638,29800080
2639,29799767
2640,29799655
2641,29799023
2642,29798686
2643,29797800
2644,29797022
2645,29796922
2646,29796671
2647,29796583
2648,29795582
2649,29795471
2650,29795465
2651,29795456
2652,29795367
2653,29795365
2654,29795111
2655,29794984
2656,29794418
2657,29794241
2658,29794141
2659,29794036
2660,29793999
2661,29793997
2662,29793531
2663,29793524
2664,29793488
2665,29793329
2666,29793176
2667,29792067
2668,29791756
2669,29791651
2670,29791248
2671,29791203
2672,29790949
2673,29790679
2674,29790653
2675,29790323
2676,29789721
2677,29789685
2678,29789429
2679,29789165
2680,29788914
2681,29787166
2682,29787870
2683,29787773
2684,29787752
2685,29786647
2686,29786502
2687,29785940
2688,29785640
2689,29785173
2690,29785025
2691,29784059
2692,29783781
2693,29783731
2694,29783205
2695,29782964
2696,29782892
2697,29782486
2698,29781539
2699,29780918
2700,29780809
2701,29780761
2702,29779075
2703,29777756
2704,29777704
2705,29777696
2706,29777369
2707,29777232
2708,29777231
2709,29776968
2710,29776966
2711,29776914
2712,29776897
2713,29776874
2714,29776491
2715,29776358
2716,29776347
2717,29775988
2718,29775748
2719,29775496
2720,29775456
2721,29774489
2722,29773671
2723,29773555
2724,29772938
2725,29772784
2726,29772667
2727,29772657
2728,29772642
2729,29772531
2730,29772226
2731,29772029
2732,29771336
2733,29770924
2734,29770778
2735,29770760
2736,29770757
2737,29770221
2738,29769704
2739,29769570
2740,29769174
2741,29769150
2742,29769123
2743,29768343
2744,29767787
2745,29767219
2746,29766801
2747,29766791
2748,29766696
2749,29766695
2750,29766693
2751,29766692
2752,29766441
2753,29766165
2754,29765980
2755,29765582
2756,29765172
2757,29764990
2758,29764860
2759,29764806
2760,29763005
2761,29763913
2762,29763602
2763,29763526
2764,29762899
2765,29762854
2766,29762478
2767,29762384
2768,29761750
2769,29761610
2770,29761289
2771,29761170
2772,29760677
2773,29760179
2774,29760072
2775,29760009
2776,29759973
2777,29758591
2778,29758402
2779,29758115
2780,29758009
2781,29757979
2782,29757978
2783,29757972
2784,29757949
2785,29757947
2786,29757941
2787,29757885
2788,29757230
2789,29756984
2790,29756962
2791,29756959
2792,29755549
2793,29755046
2794,29754587
2795,29754122
2796,29753886
2797,29753805
2798,29753678
2799,29753426
2800,29753302
2801,29753026
2802,29751819
2803,29751292
2804,29751291
2805,29751193
2806,29750881
2807,29750781
2808,29750602
2809,29749287
2810,29749029
2811,29749015
2812,29748817
2813,29748675
2814,29748608
2815,29748196
2816,29748097
2817,29747957
2818,29747667
2819,29747118
2820,29747087
2821,29747047
2822,29746501
2823,29746487
2824,29746171
2825,29745911
2826,29745894
2827,29745360
2828,29744944
2829,29744298
2830,29743578
2831,29743087
2832,29743026
2833,29742963
2834,29742682
2835,29742429
2836,29742238
2837,29742114
2838,29741587
2839,29741558
2840,29741556
2841,29741270
2842,29741211
2843,29741077
2844,29740969
2845,29740933
2846,29740395
2847,29740325
2848,29739862
2849,29739849
2850,29739846
2851,29739812
2852,29739565
2853,29739280
2854,29738703
2855,29738656
2856,29738502
2857,29738492
2858,29738479
2859,29738471
2860,29738112
2861,29737605
2862,29737494
2863,29736715
2864,29736403
2865,29735953
2866,29735796
2867,29735574
2868,29735573
2869,29735167
2870,29734946
2871,29734675
2872,29734116
2873,29733850
2874,29733482
2875,29733398
2876,29733304
2877,29733003
2878,29732984
2879,29732719
2880,29732484
2881,29732438
2882,29732171
2883,29732170
2884,29731694
2885,29731630
2886,29731256
2887,29731242
2888,29731019
2889,29730727
2890,29730509
2891,29730489
2892,29730468
2893,29730333
2894,29729673
2895,29729586
2896,29729104
2897,29728888
2898,29728820
2899,29728015
2900,29727694
2901,29727610
2902,29727174
2903,29726700
2904,29726691
2905,29726453
2906,29725353
2907,29725308
2908,29725228
2909,29725193
2910,29724723
2911,29724682
2912,29724529
2913,29724143
2914,29724010
2915,29723899
2916,29723205
2917,29723176
2918,29723161
2919,29723099
2920,29722974
2921,29722939
2922,29722788
2923,29722480
2924,29722188
2925,29722045
2926,29722014
2927,29721678
2928,29721315
2929,29721071
2930,29720928
2931,29719250
2932,29719027
2933,29718979
2934,29718839
2935,29717896
2936,29717885
2937,29717393
2938,29717162
2939,29717038
2940,29716592
2941,29716577
2942,29715470
2943,29715464
2944,29714853
2945,29714852
2946,29714643
2947,29713567
2948,29713129
2949,29712711
2950,29712668
2951,29712505
2952,29710834
2953,29710519
2954,29710370
2955,29710033
2956,29710028
2957,29709786
2958,29708941
2959,29708806
2960,29708474
2961,29708088
2962,29708073
2963,29708021
2964,29707908
2965,29707542
2966,29706577
2967,29705883
2968,29705753
2969,29705673
2970,29705500
2971,29705134
2972,29705061
2973,29704723
2974,29703503
2975,29703218
2976,29703203
2977,29703073
2978,29702578
2979,29702558
2980,29702374
2981,29702246
2982,29702112
2983,29701959
2984,29701916
2985,29701903
2986,29701007
2987,29700940
2988,29700937
2989,29700718
2990,29700281
2991,29700100
2992,29700071
2993,29699928
2994,29699923
2995,29699816
2996,29698642
2997,29698637
2998,29698569
2999,29698567
3000,29698491
3001,29698465
3002,29698434
3003,29698016
3004,29698007
3005,29697907
3006,29697017
3007,29696654
3008,29696573
3009,29696560
3010,29696447
3011,29696296
3012,29695802
3013,29695712
3014,29695710
3015,29695708
3016,29695705
3017,29695373
3018,29694905
3019,29694577
3020,29693776
3021,29693598
3022,29693421
3023,29692943
3024,29692770
3025,20301298
3026,29691969
3027,29691422
3028,29690917
3029,29690871
3030,29690849
3031,29690638
3032,29689651
3033,29689647
3034,29689276
3035,29689264
3036,29688793
3037,29688711
3038,29687650
3039,29687649
3040,29687646
3041,29687583
3042,29687156
3043,29686896
3044,29686649
3045,29686414
3046,29686012
3047,29685923
3048,29685868
3049,29685826
3050,29685627
3051,29685623
3052,29684858
3053,29684480
3054,29684438
3055,29683472
3056,29683196
3057,29683027
3058,29682734
3059,29682638
3060,29682581
3061,29682407
3062,29682103
3063,29681939
3064,29681862
3065,29680673
3066,29680663
3067,29680662
3068,29679894
3069,29679742
3070,29679690
3071,29679625
3072,29679294
3073,29678923
3074,29678722
3075,29678475
3076,29678290
3077,29678181
3078,29678127
3079,29677453
3080,29677203
3081,29677164
3082,29677105
3083,29676530
3084,29676049
3085,29674968
3086,29674850
3087,29674372
3088,29674342
3089,29674211
3090,29673874
3091,29673873
3092,29673543
3093,29673541
3094,29673349
3095,29673239
3096,29673115
3097,29672561
3098,29671172
3099,29671081
3100,29670913
3101,29670847
3102,29670757
3103,29670384
3104,29670255
3105,29670218
3106,29670083
3107,29670038
3108,29669589
3109,29669534
3110,29669306
3111,29668887
3112,29667734
3113,29667441
3114,29667238
3115,29667158
3116,29667132
3117,29667012
3118,29666451
3119,29666152
3120,29666042
3121,29666035
3122,29665834
3123,29665658
3124,29665620
3125,29665619
3126,29665058
3127,29663642
3128,29663401
3129,29663395
3130,29663393
3131,29661926
3132,29661605
3133,29661588
3134,29661202
3135,29661180
3136,29661088
3137,29660809
3138,29660453
3139,29659970
3140,29659965
3141,29659963
3142,29659954
3143,29659785
3144,29659693
3145,29659687
3146,29659527
3147,29659304
3148,29657325
3149,29656496
3150,29656110
3151,29656108
3152,29656036
3153,29655778
3154,29655677
3155,29655655
3156,29654851
3157,29654813
3158,29654812
3159,29654753
3160,29653680
3161,29653359
3162,29653264
3163,29653185
3164,29653100
3165,29653099
3166,29652901
3167,29652820
3168,29652579
3169,29652550
3170,29652108
3171,29651097
3172,29651002
3173,29650965
3174,29650459
3175,29650023
3176,29650018
3177,29649689
3178,29649537
3179,29649530
3180,29649441
3181,29649106
3182,29648617
3183,29645315
3184,29645002
3185,29644954
3186,29644870
3187,29644576
3188,29643979
3189,29643928
3190,29642802
3191,29642628
3192,29642492
3193,29642414
3194,29642370
3195,29641549
3196,29641459
3197,29641234
3198,29637413
3199,29637412
3200,29636698
3201,29636509
3202,29636416
3203,29636366
3204,29636320
3205,29635959
3206,29635674
3207,29635487
3208,29635421
3209,29635305
3210,29635288
3211,29635284
3212,29634925
3213,29634313
3214,29634311
3215,29634260
3216,29633859
3217,29633670
3218,29633583
3219,29633388
3220,29632909
3221,29632818
3222,29632147
3223,29631983
3224,29631866
3225,29631767
3226,29631618
3227,29631603
3228,29631547
3229,29631363
3230,29631357
3231,29631269
3232,29631249
3233,29631125
3234,29631096
3235,29630996
3236,29630667
3237,29629485
3238,29627983
3239,29627808
3240,29627345
3241,29627343
3242,29627041
3243,29626530
3244,29626526
3245,29626394
3246,29626333
3247,29626231
3248,29626089
3249,29626052
3250,29625599
3251,29625348
3252,29625129
3253,29625018
3254,29624513
3255,29623545
3256,29621669
3257,29621144
3258,29620954
3259,29620918
3260,29620544
3261,29619632
3262,29619418
3263,29619385
3264,29619220
3265,29619146
3266,29619113
3267,29618984
3268,29618789
3269,29618580
3270,29618011
3271,29617643
3272,29617337
3273,29617220
3274,29616965
3275,29616936
3276,29616929
3277,29616916
3278,29616469
3279,29616242
3280,29616223
3281,29616029
3282,29615982
3283,29615850
3284,29615808
3285,29615407
3286,29614996
3287,29614883
3288,29614732
3289,29614726
3290,29614722
3291,29614383
3292,29611432
